web-scraper-order,web-scraper-start-url,Mouton,Mouton-href,NOM,PRIX,ADRESSE,IMAGE-src
"1739193916-1077","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/moutons-4042194","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739193919-1078","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/brebis-4043309","Brebis","160 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324447_uploaded_image1_1691332476.jpg"
"1739193921-1079","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4045097","Mouton ladoum","650 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4290166_uploaded_image1_1689087261.jpg"
"1739193924-1080","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-4045236","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739193927-1081","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4055594","Mouton ladoum","300 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4055616_uploaded_image1_1674061476.jpg"
"1739193930-1082","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4055616","Mouton ladoum","300 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4055616_uploaded_image1_1674061476.jpg"
"1739193932-1083","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-agnelle-4060011","Mouton  agnelle","350 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4060011_uploaded_image1_1674334569.jpg"
"1739193935-1084","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-4061067","Mouton ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061084_uploaded_image1_1674422780.jpg"
"1739193937-1085","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4061084","Mouton ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061084_uploaded_image1_1674422780.jpg"
"1739193939-1086","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/moutons-4067794","Mouton Ladoum","300 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739193942-1087","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border2années","https://sn.coinafrique.com/annonce/moutons/moutons-4069918","Mouton Ladoum","300 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739193944-1088","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4095794","Mouton","125 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739193947-1089","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4100015","Mouton Ladoum","375 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739193949-1090","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4114620","Mouton de race","350 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5064469_uploaded_image1_1732724549.jpg"
"1739193951-1091","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/agnelle-ladoum-4124306","Brebis","110 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4141471_uploaded_image1_1679321283.jpg"
"1739193954-1092","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-4127293","Mouton femelle Ladoum","400 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4127293_uploaded_image1_1678381991.jpg"
"1739193956-1093","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/brebis-4141471","Brebis","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175237_uploaded_image1_1681390037.jpg"
"1739193958-1094","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4143070","Mouton Ladoum","375 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739193961-1095","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-azawatt-4150287","Mouton Ladoum Azawatt","400 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4150287_uploaded_image1_1679880266.jpg"
"1739193963-1096","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4150306","Mouton ladoum","500 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4150306_uploaded_image1_1679880896.jpg"
"1739193966-1097","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4152006","Mouton","800 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4198188_uploaded_image1_1683021884.jpg"
"1739193968-1098","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/brebis-4155201","Brebis","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175237_uploaded_image1_1681390037.jpg"
"1739193971-1099","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4160771","Mouton Azawat","150 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4160771_uploaded_image1_1680528476.jpg"
"1739193973-1100","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4169738","Mouton","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4708924_uploaded_image1_1713971615.jpg"
"1739193975-1101","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/brebis-4175237","Brebis","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175237_uploaded_image1_1681390037.jpg"
"1739193978-1102","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4177437","Moutons","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4202091_uploaded_image1_1683204935.jpg"
"1739193980-1103","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4192844","Mouton Ladoum","300 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739193983-1104","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4195346","Mouton ladoum","850 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4195346_uploaded_image1_1682806636.jpg"
"1739193985-1105","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4196101","Mouton Ladoum","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739193988-1106","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4198188","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739193990-1107","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4198569","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739193993-1108","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4198927","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739193995-1109","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4200797","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739193997-1110","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4202091","Moutons","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4202091_uploaded_image1_1683204935.jpg"
"1739194000-1111","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4204058","Moutons","180 000 CFA","Matam, Sénégal","https://images.coinafrique.com/thumb_4204058_uploaded_image1_1683299567.jpg"
"1739194002-1112","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4206601","Mouton Ladoum","300 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739194004-1113","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4211097","Mouton","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739194007-1114","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/brebis-4213425","Brebis","700 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4430520_uploaded_image1_1698276223.jpg"
"1739194009-1115","https://sn.coinafrique.com/categorie/moutons?page=3","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4220644","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739194015-1116","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4223482","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739194018-1117","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4223484","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739194020-1118","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4223486","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739194023-1119","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4223524","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739194025-1120","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4223526","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739194028-1121","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4226905","Mouton","140 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4258464_uploaded_image1_1686868865.jpg"
"1739194030-1122","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4227161","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739194032-1123","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4228460","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739194035-1124","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4228472","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739194037-1125","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4229136","Mouton","195 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739194040-1126","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/moutons-4231235","Mouton Ladoum","375 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739194042-1127","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4231286","Mouton","500 000 CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_4236443_uploaded_image1_1685486347.jpg"
"1739194044-1128","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4236443","Mouton","500 000 CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_4236443_uploaded_image1_1685486347.jpg"
"1739194047-1129","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/belier-4237485","Bélier","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4237485_uploaded_image2_1685558172.jpeg"
"1739194049-1130","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4237665","Mouton Ladoum","500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739194052-1131","https://sn.coinafrique.com/categorie/moutons?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/moutons/mouton-4242404","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
